mid,time_stamp,from_uid,to_uid,content
71687,2021-10-11 08:01:35,9495,5169,
71688,2021-10-06 17:18:50,392,4562,
71689,2021-11-15 13:52:01,160,8511,
71690,2021-11-08 07:15:36,6789,2265,
71691,2021-10-14 09:26:31,164,300,
71692,2021-12-04 20:38:38,2544,5473,
71693,2021-11-24 05:09:20,3416,3107,
71694,2021-10-04 15:37:34,4522,4272,
71695,2021-09-23 04:37:05,2118,9287,
71696,2021-11-22 09:22:30,4718,7690,
71697,2021-09-10 16:27:37,4162,1660,
71698,2021-12-02 11:36:48,6976,285,
71699,2021-10-29 05:11:59,4703,4155,
71700,2021-11-06 01:46:09,4761,2397,
71701,2021-10-08 15:08:31,7657,2838,
71702,2021-09-26 18:36:34,4315,2692,
71703,2021-11-19 11:23:32,9994,5768,
71704,2021-11-29 09:53:06,8566,9620,
71705,2021-09-11 07:59:04,86,3566,
71706,2021-12-10 15:11:37,6911,3677,
71707,2021-11-11 03:09:52,2529,6754,
71708,2021-10-26 08:59:05,3079,8590,
71709,2021-11-10 03:42:17,3583,8792,
71710,2021-10-17 05:59:55,5138,3507,
71711,2021-11-21 07:17:14,4455,622,
71712,2021-10-31 16:01:00,4948,1923,
71713,2021-11-12 22:44:55,2527,5222,
71714,2021-12-04 00:48:18,3189,8588,
71715,2021-11-14 00:32:46,3844,7336,
71716,2021-10-28 20:56:42,7595,511,
71717,2021-11-17 10:26:43,1236,7325,
71718,2021-11-29 10:14:19,4213,9800,
71719,2021-12-02 01:25:12,4526,7491,
71720,2021-11-26 13:14:53,7012,8712,
71721,2021-12-05 16:51:59,5826,670,
71722,2021-11-19 16:57:26,1026,5304,
71723,2021-09-10 06:14:02,8904,8134,
71724,2021-09-28 18:30:53,4777,1276,
71725,2021-11-27 17:14:13,8225,631,
71726,2021-12-02 02:50:22,890,2188,
71727,2021-10-09 20:58:05,8371,6316,
71728,2021-11-19 13:18:51,8274,528,
71729,2021-12-12 03:22:53,9158,850,
71730,2021-11-06 17:36:41,9194,9020,
71731,2021-11-19 06:24:08,8746,2476,
71732,2021-10-27 10:11:14,9199,9931,
71733,2021-11-28 22:15:56,8117,9673,
71734,2021-10-10 14:53:54,8510,810,
71735,2021-10-19 12:42:38,6463,6474,
71736,2021-09-06 22:34:12,6900,9715,
71737,2021-12-03 18:05:19,725,4284,
71738,2021-10-15 19:05:16,8865,2362,
71739,2021-09-18 09:27:22,5617,8130,
71740,2021-10-20 02:01:53,5657,3022,
71741,2021-11-18 14:56:03,3456,1587,
71742,2021-11-14 08:44:32,5932,789,
71743,2021-10-04 09:32:15,5763,9511,
71744,2021-09-11 13:28:04,6842,4042,
71745,2021-11-19 12:30:38,5821,9655,
71746,2021-10-16 11:05:25,8498,8629,
71747,2021-10-06 02:33:30,7924,614,
71748,2021-12-04 22:15:25,5853,194,
71749,2021-09-07 02:13:51,2501,5737,
71750,2021-10-19 00:40:46,1616,7709,
71751,2021-10-15 06:48:37,2277,373,
71752,2021-12-10 17:27:51,4217,5650,
71753,2021-09-27 03:14:42,9637,2796,
71754,2021-10-22 07:24:14,9105,113,
71755,2021-11-29 13:35:50,8464,8317,
71756,2021-12-06 03:20:45,4917,4795,
71757,2021-09-23 05:19:58,5448,5500,
71758,2021-10-03 23:23:20,2993,5951,
71759,2021-11-14 23:12:49,5230,1227,
71760,2021-09-29 09:58:08,3532,4569,
71761,2021-09-14 05:46:08,1501,7258,
71762,2021-12-02 20:15:08,8557,7838,
71763,2021-10-25 04:54:55,997,8712,
71764,2021-12-11 21:39:15,2586,9613,
71765,2021-10-11 16:34:30,6844,804,
71766,2021-10-19 21:45:55,7575,9576,
71767,2021-11-11 04:26:37,6792,4527,
71768,2021-09-22 03:27:33,5663,2855,
71769,2021-09-27 02:37:29,230,9746,
71770,2021-09-15 19:56:09,3657,87,
71771,2021-12-08 18:12:21,8756,1630,
71772,2021-11-11 01:15:37,2176,6279,
71773,2021-11-23 10:03:07,7424,5502,
71774,2021-11-06 14:03:26,1257,9193,
71775,2021-12-08 19:56:33,2003,5384,
71776,2021-11-19 00:55:06,6877,9911,
71777,2021-11-30 20:21:10,8135,5704,
71778,2021-09-29 16:58:53,3864,1058,
71779,2021-09-17 13:19:01,1930,9188,
71780,2021-11-10 00:29:35,4709,4925,
71781,2021-10-13 15:46:55,5797,6100,
71782,2021-10-10 23:19:02,3251,4657,
71783,2021-10-17 15:35:12,1547,3155,
71784,2021-09-22 07:34:01,9645,4976,
71785,2021-10-04 05:59:51,8059,7012,
71786,2021-10-05 16:49:41,8723,2319,
71787,2021-09-10 19:12:17,7503,2213,
71788,2021-10-22 05:12:05,7927,1039,
71789,2021-10-22 11:57:29,3663,8214,
71790,2021-11-12 01:06:10,167,6320,
71791,2021-10-17 03:38:00,1355,968,
71792,2021-11-07 18:09:34,5193,326,
71793,2021-10-19 16:11:02,4946,119,
71794,2021-11-02 07:39:45,262,2655,
71795,2021-10-22 16:13:12,2847,4602,
71796,2021-10-12 07:01:07,3655,3669,
71797,2021-11-30 09:36:11,1608,1985,
71798,2021-12-11 00:31:05,8975,8567,
71799,2021-10-28 07:52:21,3718,8860,
71800,2021-09-09 04:38:52,8798,553,
71801,2021-10-03 09:12:40,8542,5456,
71802,2021-11-18 19:13:09,7568,3966,
71803,2021-11-09 23:50:41,9945,4460,
71804,2021-11-11 09:28:09,2793,281,
71805,2021-11-09 12:09:30,8215,2343,
71806,2021-10-03 19:25:07,5753,1210,
71807,2021-10-12 07:29:15,6333,2278,
71808,2021-10-17 21:09:45,5963,9245,
71809,2021-09-04 07:28:09,698,4406,
71810,2021-12-07 19:00:30,1926,9211,
71811,2021-12-04 19:17:28,1299,8528,
71812,2021-11-23 05:44:17,8561,8266,
71813,2021-12-04 11:39:58,4753,1205,
71814,2021-10-29 02:57:12,1299,1476,
71815,2021-11-27 12:51:24,7407,1240,
71816,2021-10-21 05:44:24,3632,9380,
71817,2021-09-09 17:34:19,6068,1427,
71818,2021-11-01 15:25:45,8912,1998,
71819,2021-11-03 12:10:15,1418,3647,
71820,2021-11-30 03:48:57,6714,5314,
71821,2021-10-24 12:35:31,6150,1256,
71822,2021-09-26 05:03:07,4074,3776,
71823,2021-11-24 19:35:49,9427,1722,
71824,2021-11-18 05:42:31,7560,2750,
71825,2021-10-03 00:56:28,9960,6744,
71826,2021-11-28 17:23:59,4346,5776,
71827,2021-11-29 20:34:10,8132,2207,
71828,2021-10-17 01:44:54,4637,785,
71829,2021-12-03 08:37:51,88,5329,
71830,2021-10-01 20:01:23,1230,6419,
71831,2021-09-13 17:47:30,835,5971,
71832,2021-10-05 09:18:12,2086,8899,
71833,2021-11-06 01:44:13,6355,5800,
71834,2021-10-08 09:18:47,8793,9278,
71835,2021-10-02 13:21:12,8005,6974,
71836,2021-10-26 14:55:10,2706,2694,
71837,2021-11-06 14:24:38,7477,3214,
71838,2021-12-03 05:31:06,4749,1882,
71839,2021-10-29 16:04:33,5477,5853,
71840,2021-09-19 15:36:00,5197,7237,
71841,2021-10-31 16:58:59,6133,5960,
71842,2021-11-09 19:22:49,9157,1613,
71843,2021-09-14 07:08:22,8021,9213,
71844,2021-09-14 20:37:55,2254,7917,
71845,2021-10-24 17:43:44,3201,6264,
71846,2021-09-10 23:37:12,413,8893,
71847,2021-09-27 13:06:02,2865,9350,
71848,2021-10-22 19:08:53,3492,7919,
71849,2021-09-13 06:55:37,3510,6146,
71850,2021-10-26 12:09:22,942,973,
71851,2021-12-01 22:55:13,1786,7595,
71852,2021-09-30 23:05:39,1678,1800,
71853,2021-11-25 00:00:30,9586,9277,
71854,2021-09-14 10:58:38,4810,1333,
71855,2021-11-11 08:40:34,1702,837,
71856,2021-12-12 07:06:36,6803,9203,
71857,2021-10-02 02:56:27,6798,2899,
71858,2021-11-28 20:47:36,6202,4546,
71859,2021-10-19 10:25:20,6960,4123,
71860,2021-12-12 22:50:06,6430,7469,
71861,2021-11-13 12:28:41,2956,6044,
71862,2021-09-21 13:17:17,3577,498,
71863,2021-09-17 08:43:18,8885,4886,
71864,2021-10-22 10:59:07,8990,9005,
71865,2021-09-09 12:50:02,2841,2878,
71866,2021-10-09 11:37:06,6571,5570,
71867,2021-11-25 20:54:45,3026,2433,
71868,2021-11-24 00:32:29,9108,7638,
71869,2021-12-06 23:32:24,4094,4665,
71870,2021-11-27 22:09:39,1279,9518,
71871,2021-11-11 00:45:38,8680,1937,
71872,2021-10-23 17:56:51,4695,1782,
71873,2021-12-07 12:21:04,7179,7001,
71874,2021-11-10 13:15:50,1592,6427,
71875,2021-12-02 23:10:10,8954,7952,
71876,2021-09-18 12:56:17,6479,2607,
71877,2021-11-09 19:13:32,3730,8304,
71878,2021-11-13 07:06:11,9102,2277,
71879,2021-11-16 21:03:14,3330,2324,
71880,2021-10-07 11:50:45,1284,4362,
71881,2021-11-13 08:33:28,8556,7802,
71882,2021-09-23 22:14:57,4102,9912,
71883,2021-10-18 15:05:00,1427,9215,
71884,2021-11-10 07:14:08,7277,9249,
71885,2021-12-11 20:28:45,8145,8300,
71886,2021-11-06 06:02:35,5651,84,
71887,2021-09-25 16:13:23,4535,9351,
71888,2021-11-12 02:38:54,971,9979,
71889,2021-10-06 06:07:52,647,1771,
71890,2021-11-13 21:01:12,8942,2320,
71891,2021-10-09 23:45:03,8687,5743,
71892,2021-11-15 07:45:28,3621,9364,
71893,2021-10-03 17:35:23,4257,612,
71894,2021-09-17 16:26:09,7567,2257,
71895,2021-12-03 17:23:44,4675,739,
71896,2021-10-20 01:35:20,8302,9695,
71897,2021-10-04 20:06:16,2366,5127,
71898,2021-10-13 18:27:20,7185,5124,
71899,2021-10-09 01:29:02,8973,490,
71900,2021-12-08 05:41:47,4754,5735,
71901,2021-11-23 21:49:06,6435,9079,
71902,2021-11-22 15:14:09,9884,1120,
71903,2021-09-10 18:28:04,8155,8332,
71904,2021-10-18 21:03:08,2435,5316,
71905,2021-11-30 12:13:13,3479,557,
71906,2021-11-19 05:23:00,4152,7082,
71907,2021-11-12 12:29:58,2117,4878,
71908,2021-10-08 19:29:24,4672,6408,
71909,2021-10-25 11:34:21,3337,6284,
71910,2021-10-15 23:19:02,7431,6253,
71911,2021-12-08 17:42:52,8230,5408,
71912,2021-11-29 16:50:11,8789,23,
71913,2021-10-31 19:38:21,1270,2572,
71914,2021-09-16 20:11:21,5785,1587,
71915,2021-12-09 20:19:18,8665,6162,
71916,2021-11-17 00:55:57,5322,944,
71917,2021-12-05 04:13:01,6268,2716,
71918,2021-10-22 17:50:40,5924,8592,
71919,2021-09-28 19:08:40,2586,1514,
71920,2021-09-12 06:10:50,74,2913,
71921,2021-12-01 19:45:02,3094,2191,
71922,2021-11-08 14:50:17,9627,496,
71923,2021-10-11 01:16:42,4338,6949,
71924,2021-11-23 15:25:39,678,8783,
71925,2021-09-15 00:44:47,3376,9247,
71926,2021-11-24 09:00:49,7697,9234,
71927,2021-10-16 14:29:10,2781,5566,
71928,2021-09-14 09:11:55,8994,5695,
71929,2021-10-15 02:59:11,2251,7332,
71930,2021-10-21 06:00:42,8467,6701,
71931,2021-12-05 07:46:09,4309,3575,
71932,2021-09-29 07:12:21,2199,9622,
71933,2021-11-04 01:12:51,8923,2739,
71934,2021-10-26 14:39:36,5263,4673,
71935,2021-11-14 14:39:53,542,4127,
71936,2021-09-16 04:40:43,4370,9688,
71937,2021-09-15 06:08:24,9413,2609,
71938,2021-09-08 21:00:47,6090,5270,
71939,2021-10-14 16:28:31,2593,2377,
71940,2021-12-07 00:16:47,9018,9939,
71941,2021-09-17 10:56:19,8695,2505,
71942,2021-11-22 10:38:24,8507,5952,
71943,2021-11-30 11:53:07,4161,365,
71944,2021-11-30 18:22:30,8159,2114,
71945,2021-09-07 09:19:49,960,3494,
71946,2021-10-05 09:13:59,8295,3598,
71947,2021-12-09 17:49:53,9494,4747,
71948,2021-09-17 02:47:05,5899,2698,
71949,2021-09-22 14:26:08,1557,4033,
71950,2021-11-15 20:40:32,8192,1966,
71951,2021-10-20 19:13:03,2847,1319,
71952,2021-09-22 04:35:20,5534,3608,
71953,2021-09-12 21:02:14,7237,3135,
71954,2021-11-15 16:29:56,6502,1030,
71955,2021-11-06 22:54:14,2965,3992,
71956,2021-10-09 01:13:13,7266,9315,
71957,2021-09-05 14:59:03,8539,4771,
71958,2021-09-16 09:59:40,2643,1800,
71959,2021-12-04 20:18:31,9965,2827,
71960,2021-09-16 20:44:45,8912,2644,
71961,2021-11-15 11:47:00,5598,5554,
71962,2021-11-04 11:47:30,7355,8185,
71963,2021-09-29 04:32:58,102,1498,
71964,2021-10-03 15:36:45,847,6614,
71965,2021-11-25 05:34:13,9104,3754,
71966,2021-10-16 09:50:16,9724,1513,
71967,2021-12-09 04:45:32,4303,7429,
71968,2021-10-07 04:46:15,9274,9089,
71969,2021-10-14 00:55:06,9143,8140,
71970,2021-11-05 13:25:18,3635,2218,
71971,2021-10-21 19:18:16,8133,1948,
71972,2021-11-06 19:28:05,5034,7916,
71973,2021-10-24 14:14:55,664,1159,
71974,2021-12-01 20:45:51,9339,8332,
71975,2021-10-29 18:10:03,6617,2192,
71976,2021-11-11 11:46:23,191,6974,
71977,2021-10-16 14:58:10,4863,1228,
71978,2021-10-18 15:02:59,1772,6224,
71979,2021-11-01 09:06:27,9661,5548,
71980,2021-11-09 11:17:22,9468,4103,
71981,2021-10-17 17:58:56,1295,877,
71982,2021-11-13 04:25:22,820,3492,
71983,2021-10-26 14:27:24,9307,8101,
71984,2021-11-14 08:38:31,4354,7058,
71985,2021-11-06 23:51:41,344,1353,
71986,2021-09-17 00:57:37,4295,1926,
71987,2021-11-06 16:47:43,360,580,
71988,2021-09-13 07:56:42,7220,7105,
71989,2021-10-09 21:01:21,3033,1422,
71990,2021-10-25 12:42:46,1043,2527,
71991,2021-09-25 09:36:57,7855,966,
71992,2021-10-31 21:01:49,8164,9046,
71993,2021-09-18 05:14:37,2335,2278,
71994,2021-11-25 16:20:32,7187,9122,
71995,2021-11-03 07:20:47,4250,984,
71996,2021-11-04 18:15:12,2322,7636,
71997,2021-11-30 20:51:20,9541,4665,
71998,2021-10-14 07:41:30,4697,250,
71999,2021-09-27 23:42:10,6711,9894,
72000,2021-10-15 00:25:34,6671,7608,
72001,2021-11-10 15:36:42,1295,7049,
72002,2021-12-08 11:52:27,3703,2336,
72003,2021-12-13 00:30:12,7010,1782,
72004,2021-09-25 10:14:33,4792,5764,
72005,2021-09-10 12:15:43,3551,8895,
72006,2021-10-25 01:35:10,8126,6123,
72007,2021-10-22 07:40:58,6324,6587,
72008,2021-09-23 21:55:54,4934,6578,
72009,2021-12-06 22:59:18,4928,6883,
72010,2021-09-27 14:04:10,9325,3884,
72011,2021-09-15 02:26:09,3880,235,
72012,2021-11-03 11:10:12,9315,1007,
72013,2021-11-17 02:14:41,3549,3754,
72014,2021-11-29 02:31:32,6667,1782,
72015,2021-09-22 04:56:37,1095,5653,
72016,2021-10-12 06:02:11,4893,2639,
72017,2021-11-18 15:12:32,3164,1120,
72018,2021-09-27 16:26:55,2063,6646,
72019,2021-09-21 15:12:03,5059,3858,
72020,2021-10-27 23:57:14,2801,1337,
72021,2021-11-02 06:58:51,237,3430,
72022,2021-09-08 23:15:52,446,6501,
72023,2021-10-09 00:07:27,3307,5358,
72024,2021-10-22 08:07:46,123,7404,
72025,2021-11-03 02:27:28,166,4455,
72026,2021-10-08 12:59:02,8567,2508,
72027,2021-11-10 12:11:27,4627,8415,
72028,2021-11-03 19:41:01,7405,6785,
72029,2021-11-14 01:39:14,6187,2637,
72030,2021-10-12 22:26:39,3662,4007,
72031,2021-10-25 17:42:27,5058,4464,
72032,2021-12-03 07:46:09,7175,2663,
72033,2021-11-26 14:49:59,3541,9721,
72034,2021-12-08 03:18:10,4787,783,
72035,2021-11-06 00:20:43,2845,9870,
72036,2021-12-07 21:21:54,7707,9372,
72037,2021-09-14 03:00:28,7311,3909,
72038,2021-11-25 17:23:24,4469,3584,
72039,2021-09-14 14:14:23,8756,1390,
72040,2021-09-24 12:41:40,8697,9710,
72041,2021-10-20 09:35:31,1742,596,
72042,2021-11-15 12:24:59,4036,1697,
72043,2021-11-19 09:20:00,9147,3578,
72044,2021-09-30 16:55:19,2560,7472,
72045,2021-12-01 21:44:00,5221,9200,
72046,2021-09-08 20:24:13,3962,8364,
72047,2021-10-05 17:31:44,3562,3465,
72048,2021-11-01 17:21:05,3243,8433,
72049,2021-11-30 22:15:30,2475,4529,
72050,2021-09-23 06:30:24,3580,7355,
72051,2021-10-16 19:07:46,4536,9083,
72052,2021-10-29 11:24:55,6394,3691,
72053,2021-11-20 21:36:59,6249,492,
72054,2021-09-06 11:21:30,7917,3747,
72055,2021-12-06 22:25:44,5085,8329,
72056,2021-10-08 22:02:18,9325,332,
72057,2021-09-20 12:33:41,7422,8260,
72058,2021-10-21 15:57:00,717,6297,
72059,2021-10-02 04:46:22,60,3953,
72060,2021-10-24 03:53:00,3601,7306,
72061,2021-09-21 16:17:04,4590,4464,
72062,2021-09-28 20:37:24,9324,997,
72063,2021-11-20 06:08:47,4097,1586,
72064,2021-11-04 16:38:42,4934,5040,
72065,2021-12-10 01:57:29,8703,7345,
72066,2021-09-27 09:51:22,5366,2244,
72067,2021-11-17 00:02:49,6378,2512,
72068,2021-10-21 08:36:18,575,9692,
72069,2021-10-26 11:34:19,7592,3603,
72070,2021-10-05 12:17:44,1349,6437,
72071,2021-09-29 07:07:57,3917,7114,
72072,2021-10-05 07:53:00,7471,3047,
72073,2021-09-25 10:44:07,7360,2555,
72074,2021-09-09 17:52:53,4881,491,
72075,2021-09-29 13:51:37,7920,5743,
72076,2021-12-05 11:35:53,7994,7482,
72077,2021-10-23 09:05:21,8638,8268,
72078,2021-10-25 01:26:49,5670,7007,
72079,2021-11-10 11:30:51,6866,441,
72080,2021-11-24 23:15:50,5623,796,
72081,2021-10-02 01:45:28,830,6603,
72082,2021-10-10 16:46:13,9418,9337,
72083,2021-10-27 10:08:31,2664,8894,
72084,2021-12-06 22:50:45,2353,7441,
72085,2021-12-08 23:28:52,9117,422,
72086,2021-10-10 10:08:32,5149,7646,
72087,2021-11-01 20:39:34,789,4553,
72088,2021-09-16 19:24:51,2606,6782,
72089,2021-09-13 22:57:16,217,4250,
72090,2021-10-08 04:03:35,9480,7539,
72091,2021-11-18 02:57:33,5877,9156,
72092,2021-12-09 04:21:29,4346,8499,
72093,2021-10-11 02:30:16,6625,8886,
72094,2021-10-15 22:36:24,7523,9248,
72095,2021-11-10 23:04:00,8773,155,
72096,2021-09-22 11:29:49,8581,8168,
72097,2021-09-23 12:42:39,1953,9062,
72098,2021-09-18 15:55:52,9026,8790,
72099,2021-11-27 13:03:25,3124,2670,
72100,2021-11-23 05:07:15,7218,8575,
72101,2021-10-20 10:50:38,2101,3958,
72102,2021-11-02 18:56:50,9174,7983,
72103,2021-10-07 12:30:04,9972,4380,
72104,2021-11-25 19:39:00,4613,5512,
72105,2021-11-26 18:07:13,4832,2372,
72106,2021-11-27 15:32:52,8820,390,
72107,2021-09-18 15:40:19,7194,1712,
72108,2021-10-02 18:21:59,7641,6141,
72109,2021-12-07 07:12:27,9157,1529,
72110,2021-11-04 17:28:25,2489,5920,
72111,2021-12-01 07:34:31,3310,1802,
72112,2021-10-23 02:59:54,432,6006,
72113,2021-10-05 22:36:14,7254,3929,
72114,2021-11-06 13:03:20,7732,6841,
72115,2021-09-05 14:49:18,9657,6953,
72116,2021-11-19 09:54:40,5186,9405,
72117,2021-10-08 14:32:29,6289,6647,
72118,2021-11-21 16:20:54,8143,7705,
72119,2021-12-02 19:22:36,1795,9976,
72120,2021-11-22 22:28:06,3825,5368,
72121,2021-12-12 18:36:03,8823,7654,
72122,2021-09-15 08:23:51,468,982,
72123,2021-10-24 23:24:57,2682,2556,
72124,2021-12-05 13:07:44,8772,5261,
72125,2021-12-11 20:35:03,1411,8907,
72126,2021-10-03 09:46:25,1284,8405,
72127,2021-10-23 12:13:46,9744,5118,
72128,2021-11-07 09:08:16,4407,7501,
72129,2021-11-22 17:41:00,4186,4689,
72130,2021-09-22 16:31:31,3186,9336,
72131,2021-11-07 14:00:50,4073,8675,
72132,2021-10-18 13:11:29,2399,7195,
72133,2021-10-28 02:41:06,1115,2396,
72134,2021-11-07 10:35:10,1617,4618,
72135,2021-11-28 19:20:53,8994,310,
72136,2021-09-16 03:06:31,4115,7058,
72137,2021-09-13 19:28:09,826,706,
72138,2021-12-05 13:29:00,6018,5219,
72139,2021-10-03 22:15:57,1040,3320,
72140,2021-10-13 15:07:23,8521,4547,
72141,2021-09-27 12:05:20,298,4751,
72142,2021-09-23 21:28:33,4539,6133,
72143,2021-11-13 22:19:55,499,9168,
72144,2021-12-10 13:24:47,7273,6169,
72145,2021-10-13 15:46:10,923,5414,
72146,2021-09-12 01:15:11,5467,9188,
72147,2021-11-17 09:28:57,9686,2495,
72148,2021-09-28 08:35:29,8055,6453,
72149,2021-10-22 02:33:39,3664,9536,
72150,2021-10-29 04:55:16,2025,8410,
72151,2021-11-25 03:14:27,1821,1573,
72152,2021-11-04 15:56:53,7612,2064,
72153,2021-09-30 13:23:39,484,5684,
72154,2021-12-03 19:24:29,1549,1680,
72155,2021-09-20 08:39:12,1805,56,
72156,2021-11-20 02:23:26,5961,2071,
72157,2021-12-07 03:21:25,2479,6696,
72158,2021-10-24 20:32:54,9712,4236,
72159,2021-11-21 05:03:27,6810,4011,
72160,2021-11-19 03:46:17,4245,3865,
72161,2021-10-12 05:14:19,8697,3733,
72162,2021-10-26 23:14:22,8868,5436,
72163,2021-11-06 08:39:46,8439,4465,
72164,2021-11-17 22:25:03,2046,2026,
72165,2021-10-14 17:10:39,7591,9209,
72166,2021-09-16 15:04:57,6971,6901,
72167,2021-09-19 19:04:38,5173,1072,
72168,2021-11-25 17:49:48,6576,265,
72169,2021-09-13 13:35:19,6414,9054,
72170,2021-10-29 21:06:43,2029,3021,
72171,2021-11-26 07:19:09,865,2827,
72172,2021-12-08 06:02:06,2221,1229,
72173,2021-10-19 01:59:43,363,7272,
72174,2021-11-09 14:52:50,7900,9815,
72175,2021-09-10 04:35:16,5581,9631,
72176,2021-09-27 17:38:51,2691,6440,
72177,2021-10-02 09:47:00,4017,3053,
72178,2021-10-28 05:06:52,6665,6100,
72179,2021-11-09 15:29:35,2239,1002,
72180,2021-11-01 08:47:43,6126,8837,
72181,2021-10-10 19:42:45,7547,7277,
72182,2021-12-05 09:37:08,2194,8527,
72183,2021-10-28 09:37:48,6269,4480,
72184,2021-09-21 03:40:04,2970,6766,
72185,2021-10-21 12:21:59,2272,4349,
72186,2021-10-15 22:01:47,4141,3420,
72187,2021-11-02 03:39:31,2118,7838,
72188,2021-11-20 06:43:44,6443,1742,
72189,2021-11-06 14:06:14,290,4374,
72190,2021-10-25 10:11:54,7396,9495,
72191,2021-10-12 06:36:14,2993,2765,
72192,2021-12-10 19:34:58,7969,6785,
72193,2021-09-27 12:38:52,8682,7187,
72194,2021-10-15 14:51:35,3249,5585,
72195,2021-11-04 22:59:27,3847,8840,
72196,2021-10-05 00:55:07,9857,1802,
72197,2021-11-15 06:36:54,4542,2588,
72198,2021-10-29 18:58:10,5770,2076,
72199,2021-10-06 19:30:29,8503,2777,
72200,2021-10-19 21:41:06,7257,4236,
72201,2021-09-30 16:50:03,8315,9144,
72202,2021-09-06 01:11:36,9821,4962,
72203,2021-09-05 18:11:06,689,5285,
72204,2021-11-10 13:07:24,2037,1819,
72205,2021-09-06 17:57:41,6915,822,
72206,2021-09-26 08:34:32,8887,7365,
72207,2021-11-21 22:34:54,5215,4470,
72208,2021-11-12 03:01:46,5108,7412,
72209,2021-09-17 23:37:16,2839,6412,
72210,2021-10-19 07:11:03,5317,9328,
72211,2021-10-24 23:31:51,9822,5674,
72212,2021-12-07 22:22:34,6260,7183,
72213,2021-12-11 19:07:03,1541,4142,
72214,2021-11-14 06:00:23,3505,3396,
72215,2021-11-15 12:21:57,4987,3670,
72216,2021-11-06 16:59:59,2994,34,
72217,2021-09-11 17:26:24,5076,2418,
72218,2021-11-21 14:49:00,7716,8024,
72219,2021-11-20 22:56:19,2575,2565,
72220,2021-09-27 03:32:31,9687,5406,
72221,2021-09-21 05:48:20,6768,2146,
72222,2021-09-30 12:24:24,7941,1121,
72223,2021-10-15 22:58:13,2446,1872,
72224,2021-09-21 01:11:01,1775,9247,
72225,2021-12-04 08:47:36,8960,214,
72226,2021-11-19 13:39:47,9094,9230,
72227,2021-12-08 03:23:06,1310,7877,
72228,2021-10-09 22:14:48,5602,1452,
72229,2021-11-28 06:03:20,6431,6524,
72230,2021-12-08 12:05:26,9175,4191,
72231,2021-10-25 02:15:59,8089,7680,
72232,2021-12-05 13:14:12,4321,910,
72233,2021-12-07 06:53:37,5599,2973,
72234,2021-10-23 21:02:03,5326,107,
72235,2021-10-30 07:38:09,7973,3612,
72236,2021-09-10 00:36:44,6771,4840,
72237,2021-09-13 12:30:58,9065,6714,
72238,2021-11-29 06:15:24,8906,7652,
72239,2021-11-26 18:07:56,2902,4903,
72240,2021-09-25 02:12:40,9738,1947,
72241,2021-11-25 12:24:00,2078,7820,
72242,2021-12-06 21:25:14,7739,9270,
72243,2021-10-07 08:09:55,3903,5376,
72244,2021-10-31 18:31:59,8685,85,
72245,2021-09-18 16:58:34,4222,4596,
72246,2021-11-18 01:37:10,3705,5353,
72247,2021-09-29 00:30:01,2829,7322,
72248,2021-09-16 22:16:03,4245,3981,
72249,2021-09-29 23:46:04,6527,7033,
72250,2021-10-28 23:42:19,208,3406,
72251,2021-12-07 08:45:14,9326,9020,
72252,2021-11-01 23:52:31,134,5241,
72253,2021-12-08 14:29:22,3420,5351,
72254,2021-09-20 04:45:40,1318,8108,
72255,2021-12-08 04:29:20,7662,9574,
72256,2021-10-28 15:00:57,409,5511,
72257,2021-09-29 20:56:49,7420,2053,
72258,2021-12-04 07:09:36,5577,5921,
72259,2021-10-24 01:38:53,4766,2109,
72260,2021-11-28 22:49:38,6866,2292,
72261,2021-09-19 08:02:13,9085,8060,
72262,2021-12-04 09:41:19,4173,7997,
72263,2021-09-12 10:56:31,9021,4380,
72264,2021-11-03 04:23:10,7762,4936,
72265,2021-11-15 11:55:51,9536,6950,
72266,2021-10-20 12:10:09,396,9963,
72267,2021-11-28 02:10:23,9118,4543,
72268,2021-11-29 22:51:39,9766,3410,
72269,2021-10-13 11:48:32,9896,6038,
72270,2021-09-16 04:46:36,3250,2653,
72271,2021-10-24 15:05:09,288,1494,
72272,2021-10-26 13:02:19,6575,9402,
72273,2021-09-18 11:14:43,5758,7976,
72274,2021-09-17 15:07:19,5978,589,
72275,2021-09-22 20:47:50,2225,2266,
72276,2021-09-13 15:21:09,9222,9209,
72277,2021-09-05 14:46:57,5593,5045,
72278,2021-11-10 23:44:21,6851,2685,
72279,2021-11-28 07:10:37,2882,3661,
72280,2021-10-06 08:22:13,7725,2432,
72281,2021-09-12 23:50:53,7682,3627,
72282,2021-10-10 03:42:53,4627,158,
72283,2021-09-28 07:09:29,8733,9583,
72284,2021-10-03 12:02:26,4208,8925,
72285,2021-11-01 00:26:05,6858,2570,
72286,2021-10-13 09:56:44,2814,4665,
72287,2021-12-01 08:48:23,7279,626,
72288,2021-11-18 22:34:32,9880,4891,
72289,2021-09-10 23:47:05,873,7463,
72290,2021-11-03 05:16:24,4499,4541,
72291,2021-09-30 03:04:17,5050,9999,
72292,2021-09-26 02:55:09,3032,4948,
72293,2021-11-21 07:09:18,8721,7973,
72294,2021-12-06 10:08:02,1661,5870,
72295,2021-09-27 09:52:57,8826,2488,
72296,2021-09-20 09:39:50,4483,1789,
72297,2021-10-09 08:38:58,3913,3384,
72298,2021-12-04 22:35:57,5982,4938,
72299,2021-10-25 15:21:50,9390,1351,
